"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","CSD_TYPE_NAME","ALT_GEO_CODE","DIM: Age (in single years) and average age (127)","Member ID: Age (in single years) and average age (127)","Notes: Age (in single years) and average age (127)","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","0 to 14 years",2,,150,75,75
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","0 to 4 years",3,,40,15,20
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","5 to 9 years",9,,45,25,20
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","10 to 14 years",15,,70,30,35
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","15 to 64 years",21,,365,185,185
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","15 to 19 years",22,,45,20,20
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","20 to 24 years",28,,20,15,5
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","25 to 29 years",34,,25,10,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","30 to 34 years",40,,35,15,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","35 to 39 years",46,,50,25,20
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","40 to 44 years",52,,40,20,20
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","45 to 49 years",58,,35,20,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","50 to 54 years",64,,30,15,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","55 to 59 years",70,,35,20,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","60 to 64 years",76,,50,20,25
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","65 years and over",82,,120,65,55
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","65 to 69 years",83,,55,25,25
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","70 to 74 years",89,,30,20,15
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","75 to 79 years",95,,15,10,5
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","80 to 84 years",101,,10,5,5
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","85 years and over",107,,5,5,0
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","85 to 89 years",108,,0,0,0
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","90 to 94 years",114,,0,0,0
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","95 to 99 years",120,,0,0,0
2016,"3559024","3","Chapple, TP",3.2,"00000","TP","3559024","100 years and over",126,,0,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","0 to 14 years",2,,80,50,30
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","0 to 4 years",3,,25,15,10
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","5 to 9 years",9,,35,25,15
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","10 to 14 years",15,,20,10,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","15 to 64 years",21,,170,85,80
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","15 to 19 years",22,,20,10,10
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","20 to 24 years",28,,20,5,15
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","25 to 29 years",34,,20,10,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","30 to 34 years",40,,25,10,15
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","35 to 39 years",46,,15,5,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","40 to 44 years",52,,15,5,10
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","45 to 49 years",58,,15,10,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","50 to 54 years",64,,15,5,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","55 to 59 years",70,,20,15,10
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","60 to 64 years",76,,10,5,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","65 years and over",82,,30,10,20
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","65 to 69 years",83,,20,10,15
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","70 to 74 years",89,,0,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","75 to 79 years",95,,0,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","80 to 84 years",101,,0,5,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","85 years and over",107,,5,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","85 to 89 years",108,,0,0,5
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","90 to 94 years",114,,0,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","95 to 99 years",120,,0,0,0
2016,"3559026","3","Manitou Rapids 11, IRI",8.2,"00200","IRI","3559026","100 years and over",126,,0,0,0
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","0 to 14 years",2,,100,55,45
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","0 to 4 years",3,,35,25,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","5 to 9 years",9,,30,15,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","10 to 14 years",15,,35,15,20
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","15 to 64 years",21,,290,150,145
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","15 to 19 years",22,,35,15,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","20 to 24 years",28,,25,15,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","25 to 29 years",34,,20,10,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","30 to 34 years",40,,30,15,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","35 to 39 years",46,,25,15,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","40 to 44 years",52,,30,15,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","45 to 49 years",58,,15,5,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","50 to 54 years",64,,35,25,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","55 to 59 years",70,,35,15,20
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","60 to 64 years",76,,40,20,15
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","65 years and over",82,,90,45,45
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","65 to 69 years",83,,35,15,20
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","70 to 74 years",89,,20,15,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","75 to 79 years",95,,10,5,5
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","80 to 84 years",101,,10,5,5
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","85 years and over",107,,10,5,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","85 to 89 years",108,,15,5,10
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","90 to 94 years",114,,0,5,0
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","95 to 99 years",120,,0,0,0
2016,"3559031","3","Morley, TP",5.4,"00000","TP","3559031","100 years and over",126,,0,0,0
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","0 to 14 years",2,,70,35,35
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","0 to 4 years",3,,20,10,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","5 to 9 years",9,,20,5,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","10 to 14 years",15,,30,20,15
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","15 to 64 years",21,,265,125,140
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","15 to 19 years",22,,20,10,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","20 to 24 years",28,,15,5,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","25 to 29 years",34,,10,5,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","30 to 34 years",40,,15,10,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","35 to 39 years",46,,20,15,5
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","40 to 44 years",52,,20,10,15
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","45 to 49 years",58,,30,15,15
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","50 to 54 years",64,,40,25,15
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","55 to 59 years",70,,45,20,25
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","60 to 64 years",76,,50,20,30
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","65 years and over",82,,130,75,55
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","65 to 69 years",83,,55,30,25
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","70 to 74 years",89,,30,15,15
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","75 to 79 years",95,,15,5,5
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","80 to 84 years",101,,15,10,10
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","85 years and over",107,,10,10,0
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","85 to 89 years",108,,5,5,0
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","90 to 94 years",114,,5,5,0
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","95 to 99 years",120,,0,0,0
2016,"3559040","3","Dawson, TP",2.6,"00000","TP","3559040","100 years and over",126,,0,0,0
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","0 to 14 years",2,,130,65,65
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","0 to 4 years",3,,35,15,20
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","5 to 9 years",9,,55,30,20
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","10 to 14 years",15,,40,20,25
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","15 to 64 years",21,,430,210,220
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","15 to 19 years",22,,45,25,25
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","20 to 24 years",28,,35,20,10
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","25 to 29 years",34,,30,15,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","30 to 34 years",40,,25,10,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","35 to 39 years",46,,30,15,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","40 to 44 years",52,,30,20,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","45 to 49 years",58,,50,25,20
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","50 to 54 years",64,,50,25,25
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","55 to 59 years",70,,60,20,35
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","60 to 64 years",76,,75,40,35
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","65 years and over",82,,245,120,125
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","65 to 69 years",83,,65,35,30
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","70 to 74 years",89,,55,30,30
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","75 to 79 years",95,,40,15,20
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","80 to 84 years",101,,35,20,10
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","85 years and over",107,,55,25,30
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","85 to 89 years",108,,35,20,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","90 to 94 years",114,,20,5,15
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","95 to 99 years",120,,5,5,5
2016,"3559042","3","Rainy River, T",7.7,"00000","T","3559042","100 years and over",126,,0,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","0 to 14 years",2,,20,15,10
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","0 to 4 years",3,,5,5,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","5 to 9 years",9,,10,5,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","10 to 14 years",15,,5,0,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","15 to 64 years",21,,140,70,70
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","15 to 19 years",22,,10,5,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","20 to 24 years",28,,10,0,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","25 to 29 years",34,,5,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","30 to 34 years",40,,0,5,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","35 to 39 years",46,,10,5,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","40 to 44 years",52,,10,5,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","45 to 49 years",58,,5,5,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","50 to 54 years",64,,25,10,10
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","55 to 59 years",70,,30,10,15
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","60 to 64 years",76,,45,25,15
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","65 years and over",82,,70,35,30
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","65 to 69 years",83,,30,15,15
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","70 to 74 years",89,,25,10,10
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","75 to 79 years",95,,10,5,5
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","80 to 84 years",101,,10,5,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","85 years and over",107,,0,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","85 to 89 years",108,,5,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","90 to 94 years",114,,0,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","95 to 99 years",120,,0,0,0
2016,"3559047","3","Lake of the Woods, TP",7.8,"00900","TP","3559047","100 years and over",126,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","0 to 14 years",2,,75,30,40
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","0 to 4 years",3,,20,15,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","5 to 9 years",9,,30,10,15
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","10 to 14 years",15,,25,10,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","15 to 64 years",21,,150,80,70
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","15 to 19 years",22,,25,5,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","20 to 24 years",28,,20,10,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","25 to 29 years",34,,15,5,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","30 to 34 years",40,,10,5,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","35 to 39 years",46,,15,10,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","40 to 44 years",52,,20,15,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","45 to 49 years",58,,15,15,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","50 to 54 years",64,,15,10,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","55 to 59 years",70,,10,5,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","60 to 64 years",76,,10,5,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","65 years and over",82,,15,5,10
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","65 to 69 years",83,,5,5,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","70 to 74 years",89,,5,0,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","75 to 79 years",95,,5,0,5
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","80 to 84 years",101,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","85 years and over",107,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","85 to 89 years",108,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","90 to 94 years",114,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","95 to 99 years",120,,0,0,0
2016,"3559051","3","Big Grassy River 35G, IRI",18.8,"01900","IRI","3559051","100 years and over",126,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","0 to 14 years",2,,20,10,10
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","0 to 4 years",3,,10,10,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","5 to 9 years",9,,5,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","10 to 14 years",15,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","15 to 64 years",21,,70,30,35
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","15 to 19 years",22,,10,5,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","20 to 24 years",28,,10,5,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","25 to 29 years",34,,10,5,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","30 to 34 years",40,,5,0,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","35 to 39 years",46,,5,0,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","40 to 44 years",52,,10,10,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","45 to 49 years",58,,5,0,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","50 to 54 years",64,,10,5,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","55 to 59 years",70,,10,5,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","60 to 64 years",76,,0,5,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","65 years and over",82,,10,5,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","65 to 69 years",83,,0,0,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","70 to 74 years",89,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","75 to 79 years",95,,0,0,5
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","80 to 84 years",101,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","85 years and over",107,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","85 to 89 years",108,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","90 to 94 years",114,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","95 to 99 years",120,,0,0,0
2016,"3559053","3","Saug-a-Gaw-Sing 1, IRI",8.6,"00900","IRI","3559053","100 years and over",126,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","0 to 14 years",2,,40,20,25
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","0 to 4 years",3,,10,5,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","5 to 9 years",9,,20,10,10
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","10 to 14 years",15,,15,10,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","15 to 64 years",21,,130,65,65
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","15 to 19 years",22,,15,10,10
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","20 to 24 years",28,,20,10,15
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","25 to 29 years",34,,20,10,10
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","30 to 34 years",40,,5,5,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","35 to 39 years",46,,5,0,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","40 to 44 years",52,,10,0,10
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","45 to 49 years",58,,15,10,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","50 to 54 years",64,,20,10,10
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","55 to 59 years",70,,10,5,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","60 to 64 years",76,,5,5,5
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","65 years and over",82,,10,5,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","65 to 69 years",83,,5,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","70 to 74 years",89,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","75 to 79 years",95,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","80 to 84 years",101,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","85 years and over",107,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","85 to 89 years",108,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","90 to 94 years",114,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","95 to 99 years",120,,0,0,0
2016,"3559060","3","Neguaguon Lake 25D, IRI",28.8,"02900","IRI","3559060","100 years and over",126,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","0 to 14 years",2,,35,15,15
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","0 to 4 years",3,,15,10,5
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","5 to 9 years",9,,15,0,10
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","10 to 14 years",15,,5,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","15 to 64 years",21,,70,40,30
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","15 to 19 years",22,,15,10,5
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","20 to 24 years",28,,10,10,5
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","25 to 29 years",34,,10,5,5
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","30 to 34 years",40,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","35 to 39 years",46,,5,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","40 to 44 years",52,,5,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","45 to 49 years",58,,10,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","50 to 54 years",64,,5,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","55 to 59 years",70,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","60 to 64 years",76,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","65 years and over",82,,10,0,10
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","65 to 69 years",83,,5,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","70 to 74 years",89,,5,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","75 to 79 years",95,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","80 to 84 years",101,,5,5,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","85 years and over",107,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","85 to 89 years",108,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","90 to 94 years",114,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","95 to 99 years",120,,0,0,0
2016,"3559061","3","Rainy Lake 18C, IRI",9.0,"00900","IRI","3559061","100 years and over",126,,0,0,0
2016,"3559063","3","Couchiching 16A, IRI",13.3,"01200","IRI","3559063","0 to 14 years",2,,235,115,120
