"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-05-13,"40-49yrs",1688683,,1652280,999144,1853436,.9111,.8915,.5391
2022-05-13,"50-59yrs",1862829,,1830205,1281494,2042065,.9122,.8963,.6275
2022-05-13,"60-69yrs",1725087,,1699091,1392703,1765205,.9773,.9625,.7890
2022-05-13,"70-79yrs",1142549,,1126849,1007298,1134561,.9999,.9932,.8878
2022-05-13,"80+",675935,,660786,589808,655835,.9999,.9999,.8993
2022-05-13,"Adults_18plus",11170207,,10903197,7186036,11971129,.9331,.9108,.6003
2022-05-13,"Ontario_12plus",12037726,,11797411,7339759,12932471,.9308,.9122,.5675
2022-05-13,"Ontario_5plus",12646310,,12182589,7339907,14010998,.9026,.8695,.5239
2022-05-13,"Undisclosed_or_missing",2053,,959,56,0,,,
2022-05-14,"05-11yrs",608778,,385587,149,1078527,.5645,.3575,.0001
2022-05-14,"12-17yrs",867632,,894364,154038,961342,.9025,.9303,.1602
2022-05-14,"18-29yrs",2222216,,2136495,956497,2485231,.8942,.8597,.3849
2022-05-14,"30-39yrs",1853309,,1797943,959998,2034796,.9108,.8836,.4718
2022-05-14,"40-49yrs",1688796,,1652411,999499,1853436,.9112,.8915,.5393
2022-05-14,"50-59yrs",1862920,,1830307,1281861,2042065,.9123,.8963,.6277
2022-05-14,"60-69yrs",1725178,,1699173,1393078,1765205,.9773,.9626,.7892
2022-05-14,"70-79yrs",1142610,,1126894,1007578,1134561,.9999,.9932,.8881
2022-05-14,"80+",675954,,660802,589971,655835,.9999,.9999,.8996
2022-05-14,"Adults_18plus",11170983,,10904025,7188482,11971129,.9332,.9109,.6005
2022-05-14,"Ontario_12plus",12038615,,11798389,7342520,12932471,.9309,.9123,.5678
2022-05-14,"Ontario_5plus",12647393,,12183976,7342669,14010998,.9027,.8696,.5241
2022-05-14,"Undisclosed_or_missing",2051,,961,56,0,,,
2022-05-15,"05-11yrs",609024,,386209,151,1078527,.5647,.3581,.0001
2022-05-15,"12-17yrs",867722,,894570,154364,961342,.9026,.9305,.1606
2022-05-15,"18-29yrs",2222310,,2136615,956895,2485231,.8942,.8597,.3850
2022-05-15,"30-39yrs",1853419,,1798040,960332,2034796,.9109,.8836,.4720
2022-05-15,"40-49yrs",1688879,,1652473,999745,1853436,.9112,.8916,.5394
2022-05-15,"50-59yrs",1862977,,1830365,1282114,2042065,.9123,.8963,.6279
2022-05-15,"60-69yrs",1725242,,1699218,1393330,1765205,.9774,.9626,.7893
2022-05-15,"70-79yrs",1142639,,1126920,1007749,1134561,.9999,.9933,.8882
2022-05-15,"80+",675971,,660812,590040,655835,.9999,.9999,.8997
2022-05-15,"Adults_18plus",11171437,,10904443,7190205,11971129,.9332,.9109,.6006
2022-05-15,"Ontario_12plus",12039159,,11799013,7344569,12932471,.9309,.9124,.5679
2022-05-15,"Ontario_5plus",12648183,,12185222,7344720,14010998,.9027,.8697,.5242
2022-05-15,"Undisclosed_or_missing",2055,,966,56,0,,,
2022-05-16,"05-11yrs",609119,,386440,152,1078527,.5648,.3583,.0001
2022-05-16,"12-17yrs",867772,,894644,154526,961342,.9027,.9306,.1607
2022-05-16,"18-29yrs",2222382,,2136681,957129,2485231,.8942,.8598,.3851
2022-05-16,"30-39yrs",1853467,,1798082,960478,2034796,.9109,.8837,.4720
2022-05-16,"40-49yrs",1688914,,1652516,999880,1853436,.9112,.8916,.5395
2022-05-16,"50-59yrs",1863009,,1830407,1282245,2042065,.9123,.8964,.6279
2022-05-16,"60-69yrs",1725271,,1699245,1393450,1765205,.9774,.9626,.7894
2022-05-16,"70-79yrs",1142655,,1126932,1007829,1134561,.9999,.9933,.8883
2022-05-16,"80+",675975,,660820,590068,655835,.9999,.9999,.8997
2022-05-16,"Adults_18plus",11171673,,10904683,7191079,11971129,.9332,.9109,.6007
2022-05-16,"Ontario_12plus",12039445,,11799327,7345605,12932471,.9309,.9124,.5680
2022-05-16,"Ontario_5plus",12648564,,12185767,7345757,14010998,.9028,.8697,.5243
2022-05-16,"Undisclosed_or_missing",2083,,990,56,0,,,
2022-05-17,"05-11yrs",609187,,386640,152,1078527,.5648,.3585,.0001
2022-05-17,"12-17yrs",867851,,894737,154684,961342,.9027,.9307,.1609
2022-05-17,"18-29yrs",2222582,,2136904,957542,2485231,.8943,.8598,.3853
2022-05-17,"30-39yrs",1853599,,1798243,960774,2034796,.9110,.8837,.4722
2022-05-17,"40-49yrs",1688982,,1652602,1000090,1853436,.9113,.8916,.5396
2022-05-17,"50-59yrs",1863092,,1830501,1282482,2042065,.9124,.8964,.6280
2022-05-17,"60-69yrs",1725344,,1699324,1393737,1765205,.9774,.9627,.7896
2022-05-17,"70-79yrs",1142685,,1126977,1008078,1134561,.9999,.9933,.8885
2022-05-17,"80+",675991,,660837,590162,655835,.9999,.9999,.8999
2022-05-17,"Adults_18plus",11172275,,10905388,7192865,11971129,.9333,.9110,.6009
2022-05-17,"Ontario_12plus",12040126,,11800125,7347549,12932471,.9310,.9124,.5681
2022-05-17,"Ontario_5plus",12649313,,12186765,7347701,14010998,.9028,.8698,.5244
2022-05-17,"Undisclosed_or_missing",2081,,989,56,0,,,
2022-05-18,"05-11yrs",609365,,386963,154,1078527,.5650,.3588,.0001
2022-05-18,"12-17yrs",867934,,894877,154913,961342,.9028,.9309,.1611
2022-05-18,"18-29yrs",2222843,,2137158,957994,2485231,.8944,.8599,.3855
2022-05-18,"30-39yrs",1853825,,1798460,961128,2034796,.9111,.8839,.4723
2022-05-18,"40-49yrs",1689113,,1652725,1000357,1853436,.9113,.8917,.5397
2022-05-18,"50-59yrs",1863212,,1830632,1282795,2042065,.9124,.8965,.6282
2022-05-18,"60-69yrs",1725428,,1699439,1394102,1765205,.9775,.9627,.7898
2022-05-18,"70-79yrs",1142741,,1127016,1008418,1134561,.9999,.9933,.8888
2022-05-18,"80+",676019,,660855,590307,655835,.9999,.9999,.9001
2022-05-18,"Adults_18plus",11173181,,10906285,7195101,11971129,.9333,.9110,.6010
2022-05-18,"Ontario_12plus",12041115,,11801162,7350014,12932471,.9311,.9125,.5683
2022-05-18,"Ontario_5plus",12650480,,12188125,7350168,14010998,.9029,.8699,.5246
2022-05-18,"Undisclosed_or_missing",2082,,986,55,0,,,
2022-05-19,"05-11yrs",609491,,387335,157,1078527,.5651,.3591,.0001
2022-05-19,"12-17yrs",868020,,895023,155143,961342,.9029,.9310,.1614
2022-05-19,"18-29yrs",2223038,,2137414,958447,2485231,.8945,.8600,.3857
2022-05-19,"30-39yrs",1854004,,1798673,961499,2034796,.9111,.8840,.4725
2022-05-19,"40-49yrs",1689215,,1652850,1000605,1853436,.9114,.8918,.5399
2022-05-19,"50-59yrs",1863284,,1830755,1283041,2042065,.9125,.8965,.6283
2022-05-19,"60-69yrs",1725536,,1699538,1394468,1765205,.9775,.9628,.7900
2022-05-19,"70-79yrs",1142787,,1127076,1008709,1134561,.9999,.9934,.8891
2022-05-19,"80+",676042,,660888,590465,655835,.9999,.9999,.9003
2022-05-19,"Adults_18plus",11173906,,10907194,7197234,11971129,.9334,.9111,.6012
2022-05-19,"Ontario_12plus",12041926,,11802217,7352377,12932471,.9311,.9126,.5685
2022-05-19,"Ontario_5plus",12651417,,12189552,7352534,14010998,.9030,.8700,.5248
2022-05-19,"Undisclosed_or_missing",2083,,987,55,0,,,
2022-05-20,"05-11yrs",609627,,387703,159,1078527,.5652,.3595,.0001
2022-05-20,"12-17yrs",868104,,895155,155380,961342,.9030,.9312,.1616
2022-05-20,"18-29yrs",2223277,,2137697,958939,2485231,.8946,.8602,.3859
2022-05-20,"30-39yrs",1854200,,1798888,961868,2034796,.9112,.8841,.4727
2022-05-20,"40-49yrs",1689355,,1652981,1000865,1853436,.9115,.8918,.5400
2022-05-20,"50-59yrs",1863390,,1830872,1283316,2042065,.9125,.8966,.6284
2022-05-20,"60-69yrs",1725634,,1699646,1394831,1765205,.9776,.9629,.7902
2022-05-20,"70-79yrs",1142847,,1127128,1009014,1134561,.9999,.9934,.8893
2022-05-20,"80+",676063,,660915,590611,655835,.9999,.9999,.9005
2022-05-20,"Adults_18plus",11174766,,10908127,7199444,11971129,.9335,.9112,.6014
2022-05-20,"Ontario_12plus",12042870,,11803282,7354824,12932471,.9312,.9127,.5687
2022-05-20,"Ontario_5plus",12652497,,12190985,7354983,14010998,.9030,.8701,.5249
2022-05-20,"Undisclosed_or_missing",2087,,988,55,0,,,
2022-05-21,"05-11yrs",609809,,388172,160,1078527,.5654,.3599,.0001
2022-05-21,"12-17yrs",868212,,895364,155667,961342,.9031,.9314,.1619
2022-05-21,"18-29yrs",2223483,,2137892,959403,2485231,.8947,.8602,.3860
2022-05-21,"30-39yrs",1854339,,1799046,962258,2034796,.9113,.8841,.4729
2022-05-21,"40-49yrs",1689451,,1653083,1001167,1853436,.9115,.8919,.5402
2022-05-21,"50-59yrs",1863444,,1830952,1283617,2042065,.9125,.8966,.6286
2022-05-21,"60-69yrs",1725716,,1699719,1395186,1765205,.9776,.9629,.7904
2022-05-21,"70-79yrs",1142899,,1127177,1009329,1134561,.9999,.9935,.8896
2022-05-21,"80+",676079,,660938,590786,655835,.9999,.9999,.9008
2022-05-21,"Adults_18plus",11175411,,10908807,7201746,11971129,.9335,.9113,.6016
2022-05-21,"Ontario_12plus",12043623,,11804171,7357413,12932471,.9313,.9128,.5689
2022-05-21,"Ontario_5plus",12653432,,12192343,7357573,14010998,.9031,.8702,.5251
2022-05-21,"Undisclosed_or_missing",2088,,989,55,0,,,
2022-05-22,"05-11yrs",610003,,388598,160,1078527,.5656,.3603,.0001
2022-05-22,"12-17yrs",868296,,895515,155928,961342,.9032,.9315,.1622
2022-05-22,"18-29yrs",2223585,,2137987,959678,2485231,.8947,.8603,.3862
2022-05-22,"30-39yrs",1854405,,1799116,962492,2034796,.9113,.8842,.4730
2022-05-22,"40-49yrs",1689494,,1653136,1001366,1853436,.9115,.8919,.5403
2022-05-22,"50-59yrs",1863475,,1831006,1283805,2042065,.9125,.8966,.6287
2022-05-22,"60-69yrs",1725751,,1699752,1395362,1765205,.9776,.9629,.7905
2022-05-22,"70-79yrs",1142925,,1127191,1009425,1134561,.9999,.9935,.8897
2022-05-22,"80+",676091,,660948,590831,655835,.9999,.9999,.9009
2022-05-22,"Adults_18plus",11175726,,10909136,7202959,11971129,.9336,.9113,.6017
2022-05-22,"Ontario_12plus",12044022,,11804651,7358887,12932471,.9313,.9128,.5690
2022-05-22,"Ontario_5plus",12654025,,12193249,7359047,14010998,.9031,.8703,.5252
2022-05-22,"Undisclosed_or_missing",2089,,990,55,0,,,
2022-05-23,"05-11yrs",610083,,388791,160,1078527,.5657,.3605,.0001
2022-05-23,"12-17yrs",868339,,895583,156031,961342,.9033,.9316,.1623
2022-05-23,"18-29yrs",2223631,,2138051,959848,2485231,.8947,.8603,.3862
2022-05-23,"30-39yrs",1854451,,1799162,962630,2034796,.9114,.8842,.4731
2022-05-23,"40-49yrs",1689514,,1653172,1001469,1853436,.9116,.8919,.5403
2022-05-23,"50-59yrs",1863494,,1831040,1283907,2042065,.9126,.8967,.6287
2022-05-23,"60-69yrs",1725771,,1699765,1395441,1765205,.9777,.9629,.7905
2022-05-23,"70-79yrs",1142932,,1127203,1009480,1134561,.9999,.9935,.8898
2022-05-23,"80+",676096,,660952,590850,655835,.9999,.9999,.9009
2022-05-23,"Adults_18plus",11175889,,10909345,7203625,11971129,.9336,.9113,.6017
2022-05-23,"Ontario_12plus",12044228,,11804928,7359656,12932471,.9313,.9128,.5691
2022-05-23,"Ontario_5plus",12654311,,12193719,7359816,14010998,.9032,.8703,.5253
2022-05-23,"Undisclosed_or_missing",2090,,990,55,0,,,
2022-05-24,"05-11yrs",610104,,388829,160,1078527,.5657,.3605,.0001
2022-05-24,"12-17yrs",868356,,895600,156098,961342,.9033,.9316,.1624
2022-05-24,"18-29yrs",2223662,,2138082,959951,2485231,.8948,.8603,.3863
2022-05-24,"30-39yrs",1854475,,1799188,962714,2034796,.9114,.8842,.4731
2022-05-24,"40-49yrs",1689524,,1653191,1001520,1853436,.9116,.8920,.5404
2022-05-24,"50-59yrs",1863498,,1831056,1283971,2042065,.9126,.8967,.6288
2022-05-24,"60-69yrs",1725783,,1699775,1395482,1765205,.9777,.9629,.7905
2022-05-24,"70-79yrs",1142938,,1127207,1009514,1134561,.9999,.9935,.8898
2022-05-24,"80+",676099,,660956,590878,655835,.9999,.9999,.9010
2022-05-24,"Adults_18plus",11175979,,10909455,7204030,11971129,.9336,.9113,.6018
2022-05-24,"Ontario_12plus",12044335,,11805055,7360128,12932471,.9313,.9128,.5691
2022-05-24,"Ontario_5plus",12654439,,12193884,7360288,14010998,.9032,.8703,.5253
2022-05-24,"Undisclosed_or_missing",2090,,990,55,0,,,
2022-05-25,"05-11yrs",610221,,389067,160,1078527,.5658,.3607,.0001
2022-05-25,"12-17yrs",868442,,895744,156278,961342,.9034,.9318,.1626
2022-05-25,"18-29yrs",2223911,,2138348,960434,2485231,.8949,.8604,.3865
2022-05-25,"30-39yrs",1854658,,1799387,963035,2034796,.9115,.8843,.4733
2022-05-25,"40-49yrs",1689601,,1653294,1001775,1853436,.9116,.8920,.5405
2022-05-25,"50-59yrs",1863569,,1831156,1284234,2042065,.9126,.8967,.6289
2022-05-25,"60-69yrs",1725846,,1699858,1395770,1765205,.9777,.9630,.7907
2022-05-25,"70-79yrs",1142985,,1127248,1009741,1134561,.9999,.9936,.8900
2022-05-25,"80+",676119,,660969,590970,655835,.9999,.9999,.9011
2022-05-25,"Adults_18plus",11176689,,10910260,7205959,11971129,.9336,.9114,.6019
2022-05-25,"Ontario_12plus",12045131,,11806004,7362237,12932471,.9314,.9129,.5693
2022-05-25,"Ontario_5plus",12655352,,12195071,7362397,14010998,.9032,.8704,.5255
2022-05-25,"Undisclosed_or_missing",2083,,987,55,0,,,
2022-05-26,"05-11yrs",610349,,389364,163,1078527,.5659,.3610,.0002
2022-05-26,"12-17yrs",868523,,895868,156492,961342,.9034,.9319,.1628
2022-05-26,"18-29yrs",2224078,,2138528,960814,2485231,.8949,.8605,.3866
2022-05-26,"30-39yrs",1854789,,1799573,963346,2034796,.9115,.8844,.4734
2022-05-26,"40-49yrs",1689688,,1653392,1001988,1853436,.9117,.8921,.5406
2022-05-26,"50-59yrs",1863642,,1831243,1284474,2042065,.9126,.8968,.6290
2022-05-26,"60-69yrs",1725930,,1699931,1396064,1765205,.9778,.9630,.7909
2022-05-26,"70-79yrs",1143033,,1127292,1009996,1134561,.9999,.9936,.8902
2022-05-26,"80+",676145,,660985,591117,655835,.9999,.9999,.9013
2022-05-26,"Adults_18plus",11177305,,10910944,7207799,11971129,.9337,.9114,.6021
2022-05-26,"Ontario_12plus",12045828,,11806812,7364291,12932471,.9314,.9130,.5694
2022-05-26,"Ontario_5plus",12656177,,12196176,7364454,14010998,.9033,.8705,.5256
2022-05-26,"Undisclosed_or_missing",2083,,988,55,0,,,
2022-05-27,"05-11yrs",610482,,389607,165,1078527,.5660,.3612,.0002
2022-05-27,"12-17yrs",868622,,896010,156706,961342,.9036,.9320,.1630
2022-05-27,"18-29yrs",2224300,,2138768,961254,2485231,.8950,.8606,.3868
2022-05-27,"30-39yrs",1855002,,1799820,963674,2034796,.9116,.8845,.4736
2022-05-27,"40-49yrs",1689804,,1653525,1002269,1853436,.9117,.8921,.5408
2022-05-27,"50-59yrs",1863738,,1831376,1284746,2042065,.9127,.8968,.6291
2022-05-27,"60-69yrs",1726028,,1700024,1396413,1765205,.9778,.9631,.7911
2022-05-27,"70-79yrs",1143084,,1127348,1010260,1134561,.9999,.9936,.8904
2022-05-27,"80+",676171,,661012,591244,655835,.9999,.9999,.9015
2022-05-27,"Adults_18plus",11178127,,10911873,7209860,11971129,.9338,.9115,.6023
2022-05-27,"Ontario_12plus",12046749,,11807883,7366566,12932471,.9315,.9130,.5696
2022-05-27,"Ontario_5plus",12657231,,12197490,7366731,14010998,.9034,.8706,.5258
2022-05-27,"Undisclosed_or_missing",2081,,988,55,0,,,
2022-05-28,"05-11yrs",610634,,390061,166,1078527,.5662,.3617,.0002
2022-05-28,"12-17yrs",868737,,896191,156963,961342,.9037,.9322,.1633
2022-05-28,"18-29yrs",2224487,,2138960,961663,2485231,.8951,.8607,.3870
2022-05-28,"30-39yrs",1855163,,1799991,964054,2034796,.9117,.8846,.4738
2022-05-28,"40-49yrs",1689896,,1653635,1002550,1853436,.9118,.8922,.5409
2022-05-28,"50-59yrs",1863812,,1831469,1284987,2042065,.9127,.8969,.6293
2022-05-28,"60-69yrs",1726117,,1700097,1396756,1765205,.9779,.9631,.7913
2022-05-28,"70-79yrs",1143147,,1127397,1010507,1134561,.9999,.9937,.8907
2022-05-28,"80+",676191,,661032,591377,655835,.9999,.9999,.9017
2022-05-28,"Adults_18plus",11178813,,10912581,7211894,11971129,.9338,.9116,.6024
2022-05-28,"Ontario_12plus",12047550,,11808772,7368857,12932471,.9316,.9131,.5698
2022-05-28,"Ontario_5plus",12658184,,12198833,7369023,14010998,.9034,.8707,.5259
2022-05-28,"Undisclosed_or_missing",2083,,988,55,0,,,
2022-05-29,"05-11yrs",610883,,390706,168,1078527,.5664,.3623,.0002
2022-05-29,"12-17yrs",868840,,896372,157273,961342,.9038,.9324,.1636
2022-05-29,"18-29yrs",2224608,,2139072,962000,2485231,.8951,.8607,.3871
2022-05-29,"30-39yrs",1855275,,1800099,964339,2034796,.9118,.8847,.4739
2022-05-29,"40-49yrs",1689959,,1653693,1002784,1853436,.9118,.8922,.5410
2022-05-29,"50-59yrs",1863873,,1831539,1285206,2042065,.9127,.8969,.6294
2022-05-29,"60-69yrs",1726168,,1700131,1396955,1765205,.9779,.9631,.7914
2022-05-29,"70-79yrs",1143179,,1127423,1010607,1134561,.9999,.9937,.8907
2022-05-29,"80+",676202,,661047,591428,655835,.9999,.9999,.9018
2022-05-29,"Adults_18plus",11179264,,10913004,7213319,11971129,.9339,.9116,.6026
2022-05-29,"Ontario_12plus",12048104,,11809376,7370592,12932471,.9316,.9132,.5699
2022-05-29,"Ontario_5plus",12658987,,12200082,7370760,14010998,.9035,.8708,.5261
2022-05-29,"Undisclosed_or_missing",2083,,988,55,0,,,
2022-05-30,"05-11yrs",610953,,390931,168,1078527,.5665,.3625,.0002
2022-05-30,"12-17yrs",868889,,896456,157396,961342,.9038,.9325,.1637
2022-05-30,"18-29yrs",2224668,,2139150,962177,2485231,.8952,.8607,.3872
2022-05-30,"30-39yrs",1855320,,1800166,964463,2034796,.9118,.8847,.4740
2022-05-30,"40-49yrs",1689994,,1653757,1002893,1853436,.9118,.8923,.5411
2022-05-30,"50-59yrs",1863900,,1831584,1285301,2042065,.9128,.8969,.6294
2022-05-30,"60-69yrs",1726203,,1700164,1397026,1765205,.9779,.9632,.7914
2022-05-30,"70-79yrs",1143194,,1127441,1010649,1134561,.9999,.9937,.8908
2022-05-30,"80+",676208,,661054,591450,655835,.9999,.9999,.9018
2022-05-30,"Adults_18plus",11179487,,10913316,7213959,11971129,.9339,.9116,.6026
2022-05-30,"Ontario_12plus",12048376,,11809772,7371355,12932471,.9316,.9132,.5700
2022-05-30,"Ontario_5plus",12659329,,12200703,7371523,14010998,.9035,.8708,.5261
2022-05-30,"Undisclosed_or_missing",2084,,988,55,0,,,
2022-05-31,"05-11yrs",611042,,391091,168,1078527,.5666,.3626,.0002
2022-05-31,"12-17yrs",868963,,896561,157528,961342,.9039,.9326,.1639
2022-05-31,"18-29yrs",2224885,,2139411,962586,2485231,.8952,.8608,.3873
2022-05-31,"30-39yrs",1855502,,1800387,964747,2034796,.9119,.8848,.4741
2022-05-31,"40-49yrs",1690097,,1653881,1003091,1853436,.9119,.8923,.5412
2022-05-31,"50-59yrs",1863988,,1831680,1285507,2042065,.9128,.8970,.6295
2022-05-31,"60-69yrs",1726278,,1700243,1397260,1765205,.9779,.9632,.7916
2022-05-31,"70-79yrs",1143236,,1127484,1010874,1134561,.9999,.9938,.8910
2022-05-31,"80+",676223,,661065,591558,655835,.9999,.9999,.9020
2022-05-31,"Adults_18plus",11180209,,10914151,7215623,11971129,.9339,.9117,.6028
2022-05-31,"Ontario_12plus",12049172,,11810712,7373151,12932471,.9317,.9133,.5701
2022-05-31,"Ontario_5plus",12660214,,12201803,7373319,14010998,.9036,.8709,.5263
2022-05-31,"Undisclosed_or_missing",2086,,989,55,0,,,
2022-06-01,"05-11yrs",611183,,391390,170,1078527,.5667,.3629,.0002
2022-06-01,"12-17yrs",869063,,896705,157781,961342,.9040,.9328,.1641
2022-06-01,"18-29yrs",2225090,,2139618,962977,2485231,.8953,.8609,.3875
2022-06-01,"30-39yrs",1855638,,1800582,965070,2034796,.9120,.8849,.4743
2022-06-01,"40-49yrs",1690192,,1653981,1003342,1853436,.9119,.8924,.5413
2022-06-01,"50-59yrs",1864067,,1831768,1285734,2042065,.9128,.8970,.6296
2022-06-01,"60-69yrs",1726368,,1700316,1397532,1765205,.9780,.9632,.7917
2022-06-01,"70-79yrs",1143272,,1127527,1011091,1134561,.9999,.9938,.8912
2022-06-01,"80+",676241,,661078,591665,655835,.9999,.9999,.9022
2022-06-01,"Adults_18plus",11180868,,10914870,7217411,11971129,.9340,.9118,.6029
2022-06-01,"Ontario_12plus",12049931,,11811575,7375192,12932471,.9318,.9133,.5703
2022-06-01,"Ontario_5plus",12661114,,12202965,7375362,14010998,.9037,.8710,.5264
2022-06-01,"Undisclosed_or_missing",2085,,988,53,0,,,
2022-06-02,"05-11yrs",611322,,391653,172,1078527,.5668,.3631,.0002
2022-06-02,"12-17yrs",869141,,896850,157968,961342,.9041,.9329,.1643
2022-06-02,"18-29yrs",2225264,,2139850,963351,2485231,.8954,.8610,.3876
2022-06-02,"30-39yrs",1855795,,1800733,965343,2034796,.9120,.8850,.4744
2022-06-02,"40-49yrs",1690276,,1654099,1003543,1853436,.9120,.8925,.5415
2022-06-02,"50-59yrs",1864138,,1831865,1285951,2042065,.9129,.8971,.6297
2022-06-02,"60-69yrs",1726428,,1700391,1397796,1765205,.9780,.9633,.7919
2022-06-02,"70-79yrs",1143316,,1127558,1011288,1134561,.9999,.9938,.8913
2022-06-02,"80+",676255,,661093,591753,655835,.9999,.9999,.9023
2022-06-02,"Adults_18plus",11181472,,10915589,7219025,11971129,.9340,.9118,.6030
2022-06-02,"Ontario_12plus",12050613,,11812439,7376993,12932471,.9318,.9134,.5704
2022-06-02,"Ontario_5plus",12661935,,12204092,7377165,14010998,.9037,.8710,.5265
2022-06-02,"Undisclosed_or_missing",2087,,988,53,0,,,
2022-06-03,"05-11yrs",611468,,391952,174,1078527,.5669,.3634,.0002
2022-06-03,"12-17yrs",869228,,897009,158184,961342,.9042,.9331,.1645
2022-06-03,"18-29yrs",2225481,,2140079,963721,2485231,.8955,.8611,.3878
2022-06-03,"30-39yrs",1855955,,1800923,965639,2034796,.9121,.8851,.4746
2022-06-03,"40-49yrs",1690377,,1654235,1003794,1853436,.9120,.8925,.5416
2022-06-03,"50-59yrs",1864225,,1831976,1286194,2042065,.9129,.8971,.6298
2022-06-03,"60-69yrs",1726509,,1700496,1398061,1765205,.9781,.9633,.7920
2022-06-03,"70-79yrs",1143362,,1127608,1011530,1134561,.9999,.9939,.8916
2022-06-03,"80+",676274,,661112,591899,655835,.9999,.9999,.9025
2022-06-03,"Adults_18plus",11182183,,10916429,7220838,11971129,.9341,.9119,.6032
2022-06-03,"Ontario_12plus",12051411,,11813438,7379022,12932471,.9319,.9135,.5706
2022-06-03,"Ontario_5plus",12662879,,12205390,7379196,14010998,.9038,.8711,.5267
2022-06-03,"Undisclosed_or_missing",2084,,987,53,0,,,
2022-06-04,"05-11yrs",611659,,392407,176,1078527,.5671,.3638,.0002
2022-06-04,"12-17yrs",869317,,897222,158441,961342,.9043,.9333,.1648
2022-06-04,"18-29yrs",2225665,,2140268,964085,2485231,.8956,.8612,.3879
2022-06-04,"30-39yrs",1856103,,1801091,965953,2034796,.9122,.8851,.4747
2022-06-04,"40-49yrs",1690457,,1654350,1004082,1853436,.9121,.8926,.5417
2022-06-04,"50-59yrs",1864296,,1832063,1286411,2042065,.9129,.8972,.6300
2022-06-04,"60-69yrs",1726579,,1700578,1398310,1765205,.9781,.9634,.7922
2022-06-04,"70-79yrs",1143405,,1127637,1011745,1134561,.9999,.9939,.8918
2022-06-04,"80+",676288,,661124,591994,655835,.9999,.9999,.9027
2022-06-04,"Adults_18plus",11182793,,10917111,7222580,11971129,.9341,.9120,.6033
2022-06-04,"Ontario_12plus",12052110,,11814333,7381021,12932471,.9319,.9135,.5707
2022-06-04,"Ontario_5plus",12663769,,12206740,7381197,14010998,.9038,.8712,.5268
2022-06-04,"Undisclosed_or_missing",2086,,988,53,0,,,
2022-06-05,"05-11yrs",611874,,392914,176,1078527,.5673,.3643,.0002
2022-06-05,"12-17yrs",869401,,897409,158719,961342,.9044,.9335,.1651
2022-06-05,"18-29yrs",2225740,,2140355,964347,2485231,.8956,.8612,.3880
2022-06-05,"30-39yrs",1856174,,1801206,966172,2034796,.9122,.8852,.4748
2022-06-05,"40-49yrs",1690507,,1654416,1004280,1853436,.9121,.8926,.5418
2022-06-05,"50-59yrs",1864346,,1832137,1286588,2042065,.9130,.8972,.6300
2022-06-05,"60-69yrs",1726612,,1700623,1398456,1765205,.9781,.9634,.7922
2022-06-05,"70-79yrs",1143440,,1127655,1011819,1134561,.9999,.9939,.8918
2022-06-05,"80+",676302,,661134,592021,655835,.9999,.9999,.9027
2022-06-05,"Adults_18plus",11183121,,10917526,7223683,11971129,.9342,.9120,.6034
2022-06-05,"Ontario_12plus",12052522,,11814935,7382402,12932471,.9320,.9136,.5708
2022-06-05,"Ontario_5plus",12664396,,12207849,7382578,14010998,.9039,.8713,.5269
2022-06-05,"Undisclosed_or_missing",2086,,990,53,0,,,
2022-06-06,"05-11yrs",611941,,393103,176,1078527,.5674,.3645,.0002
2022-06-06,"12-17yrs",869441,,897505,158825,961342,.9044,.9336,.1652
2022-06-06,"18-29yrs",2225772,,2140404,964465,2485231,.8956,.8612,.3881
2022-06-06,"30-39yrs",1856211,,1801244,966278,2034796,.9122,.8852,.4749
2022-06-06,"40-49yrs",1690537,,1654457,1004364,1853436,.9121,.8926,.5419
2022-06-06,"50-59yrs",1864363,,1832159,1286673,2042065,.9130,.8972,.6301
2022-06-06,"60-69yrs",1726638,,1700640,1398521,1765205,.9782,.9634,.7923
2022-06-06,"70-79yrs",1143453,,1127660,1011864,1134561,.9999,.9939,.8919
2022-06-06,"80+",676305,,661137,592035,655835,.9999,.9999,.9027
2022-06-06,"Adults_18plus",11183279,,10917701,7224200,11971129,.9342,.9120,.6035
2022-06-06,"Ontario_12plus",12052720,,11815206,7383025,12932471,.9320,.9136,.5709
2022-06-06,"Ontario_5plus",12664661,,12208309,7383201,14010998,.9039,.8713,.5270
2022-06-06,"Undisclosed_or_missing",2086,,990,53,0,,,
2022-06-07,"05-11yrs",612021,,393271,176,1078527,.5675,.3646,.0002
2022-06-07,"12-17yrs",869514,,897648,158995,961342,.9045,.9337,.1654
2022-06-07,"18-29yrs",2225956,,2140589,964800,2485231,.8957,.8613,.3882
2022-06-07,"30-39yrs",1856345,,1801423,966545,2034796,.9123,.8853,.4750
2022-06-07,"40-49yrs",1690610,,1654558,1004564,1853436,.9121,.8927,.5420
2022-06-07,"50-59yrs",1864414,,1832252,1286829,2042065,.9130,.8973,.6302
2022-06-07,"60-69yrs",1726702,,1700717,1398675,1765205,.9782,.9635,.7924
2022-06-07,"70-79yrs",1143486,,1127692,1012013,1134561,.9999,.9939,.8920
