GEO_CODE_(POR),GEO_NAME,GEO_CODE_(POW),GEO_NAME,Dim:_Sex_(3):_Member_ID:_[1]:_Total_-_Sex,Dim:_Sex_(3):_Member_ID:_[2]:_Male,Dim:_Sex_(3):_Member_ID:_[3]:_Female
3519048,Newmarket,3518029,Uxbridge,115,55,60
3519048,Newmarket,3518020,Scugog,25,0,15
3519048,Newmarket,3518009,Whitby,25,20,0
3519048,Newmarket,3518005,Ajax,30,25,10
3519048,Newmarket,3518001,Pickering,80,55,25
3519048,Newmarket,3510010,Kingston,30,20,15
3519048,Newmarket,3506008,Ottawa,35,15,25
3519049,King,3543042,Barrie,90,40,50
3519049,King,3543017,Innisfil,35,25,10
3519049,King,3543014,Bradford_West_Gwillimbury,70,30,35
3519049,King,3543007,New_Tecumseth,100,45,50
3519049,King,3522014,Orangeville,35,20,10
3519049,King,3521024,Caledon,295,125,165
3519049,King,3521010,Brampton,350,160,190
3519049,King,3521005,Mississauga,650,400,250
3519049,King,3520005,Toronto,2560,1400,1160
3519049,King,3519070,Georgina,35,20,20
3519049,King,3519054,East_Gwillimbury,65,45,25
3519049,King,3519049,King,1455,660,800
3519049,King,3519048,Newmarket,440,185,255
3519049,King,3519046,Aurora,365,130,235
3519049,King,3519044,Whitchurch-Stouffville,50,25,20
3519049,King,3519038,Richmond_Hill,450,180,270
3519049,King,3519036,Markham,290,150,145
3519049,King,3519028,Vaughan,2065,1055,1005
3519049,King,3518001,Pickering,20,20,10
3519054,East_Gwillimbury,3543042,Barrie,75,50,25
3519054,East_Gwillimbury,3543017,Innisfil,25,25,10
3519054,East_Gwillimbury,3543014,Bradford_West_Gwillimbury,190,70,120
3519054,East_Gwillimbury,3543007,New_Tecumseth,55,45,15
3519054,East_Gwillimbury,3521024,Caledon,40,15,25
3519054,East_Gwillimbury,3521010,Brampton,95,75,20
3519054,East_Gwillimbury,3521005,Mississauga,210,155,55
3519054,East_Gwillimbury,3520005,Toronto,1635,935,705
3519054,East_Gwillimbury,3519070,Georgina,255,90,160
3519054,East_Gwillimbury,3519054,East_Gwillimbury,1220,560,660
3519054,East_Gwillimbury,3519049,King,75,40,40
3519054,East_Gwillimbury,3519048,Newmarket,2620,960,1660
3519054,East_Gwillimbury,3519046,Aurora,740,285,450
3519054,East_Gwillimbury,3519044,Whitchurch-Stouffville,345,195,150
3519054,East_Gwillimbury,3519038,Richmond_Hill,460,230,230
3519054,East_Gwillimbury,3519036,Markham,825,395,430
3519054,East_Gwillimbury,3519028,Vaughan,585,360,230
3519054,East_Gwillimbury,3518029,Uxbridge,75,35,45
3519054,East_Gwillimbury,3518005,Ajax,25,15,10
3519054,East_Gwillimbury,3518001,Pickering,20,15,10
3519070,Georgina,3543052,Orillia,20,15,10
3519070,Georgina,3543042,Barrie,100,50,50
3519070,Georgina,3543014,Bradford_West_Gwillimbury,240,110,125
3519070,Georgina,3543007,New_Tecumseth,100,70,35
3519070,Georgina,3521024,Caledon,45,30,20
3519070,Georgina,3521010,Brampton,170,120,45
3519070,Georgina,3521005,Mississauga,350,245,100
3519070,Georgina,3520005,Toronto,2655,1570,1080
3519070,Georgina,3519076,Chippewas_of_Georgina_Island_First_Nation,20,10,10
3519070,Georgina,3519070,Georgina,4650,1725,2920
3519070,Georgina,3519054,East_Gwillimbury,950,525,425
3519070,Georgina,3519049,King,140,75,60
3519070,Georgina,3519048,Newmarket,3285,1220,2070
3519070,Georgina,3519046,Aurora,1315,550,765
3519070,Georgina,3519044,Whitchurch-Stouffville,480,330,150
3519070,Georgina,3519038,Richmond_Hill,825,375,445
3519070,Georgina,3519036,Markham,1430,735,700
3519070,Georgina,3519028,Vaughan,805,585,220
3519070,Georgina,3518039,Brock,80,30,60
3519070,Georgina,3518029,Uxbridge,185,85,95
3519070,Georgina,3518020,Scugog,40,20,20
3519070,Georgina,3518009,Whitby,35,30,10
3519070,Georgina,3518005,Ajax,25,15,0
3519070,Georgina,3518001,Pickering,30,25,0
3519070,Georgina,3516010,Kawartha_Lakes,45,25,20
3519070,Georgina,3515014,Peterborough,25,10,15
3519070,Georgina,3506008,Ottawa,20,10,10
3519076,Chippewas_of_Georgina_Island_First_Nation,3519076,Chippewas_of_Georgina_Island_First_Nation,70,25,40
3520005,Toronto,3560090,Kenora_Unorganized,20,15,0
3520005,Toronto,3557061,Sault_Ste._Marie,30,20,10
3520005,Toronto,3553005,Greater_Sudbury_Grand_Sudbury,120,45,70
3520005,Toronto,3549032,Parry_Sound,30,15,20
3520005,Toronto,3548044,North_Bay,30,25,10
3520005,Toronto,3547090,Laurentian_Hills,25,20,0
3520005,Toronto,3547076,Petawawa,30,15,10
3520005,Toronto,3544053,Muskoka_Lakes,55,20,35
3520005,Toronto,3544042,Huntsville,40,25,20
3520005,Toronto,3544027,Lake_of_Bays,20,10,10
3520005,Toronto,3544018,Bracebridge,20,0,15
3520005,Toronto,3543074,Midland,20,10,10
3520005,Toronto,3543052,Orillia,75,30,40
3520005,Toronto,3543050,Mnjikaning_First_Nation_32,65,45,20
3520005,Toronto,3543042,Barrie,440,275,160
3520005,Toronto,3543031,Collingwood,20,10,0
3520005,Toronto,3543021,Essa,145,105,40
3520005,Toronto,3543019,Ramara,20,10,10
3520005,Toronto,3543017,Innisfil,100,75,25
3520005,Toronto,3543014,Bradford_West_Gwillimbury,270,205,65
3520005,Toronto,3543009,Springwater,20,10,15
3520005,Toronto,3543007,New_Tecumseth,195,160,40
3520005,Toronto,3543005,Clearview,20,20,0
3520005,Toronto,3542059,Owen_Sound,55,25,20
3520005,Toronto,3542047,Meaford,20,15,0
3520005,Toronto,3542045,The_Blue_Mountains,35,20,15
3520005,Toronto,3541024,Kincardine,80,65,10
3520005,Toronto,3539036,London,520,275,245
3520005,Toronto,3537048,Tecumseh,20,15,0
3520005,Toronto,3537039,Windsor,100,70,30
3520005,Toronto,3536020,Chatham-Kent,30,25,10
3520005,Toronto,3532042,Woodstock,60,35,20
3520005,Toronto,3531011,Stratford,50,20,25
3520005,Toronto,3530035,Woolwich,35,25,10
3520005,Toronto,3530016,Waterloo,695,355,340
3520005,Toronto,3530013,Kitchener,425,275,155
3520005,Toronto,3530010,Cambridge,340,260,80
3520005,Toronto,3530004,North_Dumfries,25,25,10
3520005,Toronto,3529006,Brantford,110,65,45
3520005,Toronto,3528052,Norfolk_County,35,20,15
3520005,Toronto,3528018,Haldimand_County,65,40,20
3520005,Toronto,3526065,Grimsby,30,25,10
3520005,Toronto,3526057,Lincoln,45,30,15
3520005,Toronto,3526053,St._Catharines,215,95,120
3520005,Toronto,3526047,Niagara-on-the-Lake,85,40,40
3520005,Toronto,3526043,Niagara_Falls,140,80,60
3520005,Toronto,3526037,Thorold,30,30,0
3520005,Toronto,3526032,Welland,55,40,10
3520005,Toronto,3525005,Hamilton,1675,1020,655
3520005,Toronto,3524015,Halton_Hills,445,345,95
3520005,Toronto,3524009,Milton,860,585,280
3520005,Toronto,3524002,Burlington,1630,1040,590
3520005,Toronto,3524001,Oakville,4625,2745,1885
3520005,Toronto,3523050,Wellington_North,30,25,0
3520005,Toronto,3523025,Centre_Wellington,25,15,10
3520005,Toronto,3523009,Guelph_Eramosa,25,15,10
3520005,Toronto,3523008,Guelph,630,395,240
3520005,Toronto,3523001,Puslinch,35,20,10
3520005,Toronto,3522014,Orangeville,75,55,20
3520005,Toronto,3522012,Mono,45,35,10
3520005,Toronto,3521024,Caledon,1600,1240,360
3520005,Toronto,3521010,Brampton,13995,9180,4820
3520005,Toronto,3521005,Mississauga,62875,37030,25845
3520005,Toronto,3520005,Toronto,884035,405530,478505
3520005,Toronto,3519070,Georgina,130,70,60
3520005,Toronto,3519054,East_Gwillimbury,230,170,60
3520005,Toronto,3519049,King,465,290,175
3520005,Toronto,3519048,Newmarket,2165,1305,855
3520005,Toronto,3519046,Aurora,2125,1190,935
3520005,Toronto,3519044,Whitchurch-Stouffville,940,595,345
3520005,Toronto,3519038,Richmond_Hill,11670,6145,5525
3520005,Toronto,3519036,Markham,38575,21540,17035
3520005,Toronto,3519028,Vaughan,44920,27960,16955
3520005,Toronto,3518039,Brock,35,10,20
3520005,Toronto,3518029,Uxbridge,225,165,60
3520005,Toronto,3518020,Scugog,140,115,30
3520005,Toronto,3518017,Clarington,465,255,210
3520005,Toronto,3518013,Oshawa,1800,1175,625
3520005,Toronto,3518009,Whitby,1570,840,720
3520005,Toronto,3518005,Ajax,2145,1410,735
3520005,Toronto,3518001,Pickering,4395,2790,1605
3520005,Toronto,3516010,Kawartha_Lakes,90,55,35
3520005,Toronto,3515015,Selwyn,35,10,30
3520005,Toronto,3515014,Peterborough,150,85,65
3520005,Toronto,3514021,Cobourg,65,15,40
3520005,Toronto,3514020,Port_Hope,60,25,30
3520005,Toronto,3514004,Brighton,25,20,0
3520005,Toronto,3513020,Prince_Edward_County,30,20,10
3520005,Toronto,3512015,Quinte_West,55,35,15
3520005,Toronto,3512005,Belleville,50,20,30
3520005,Toronto,3511015,Greater_Napanee,20,15,10
3520005,Toronto,3510010,Kingston,385,185,200
3520005,Toronto,3506008,Ottawa,745,375,365
3521005,Mississauga,3553005,Greater_Sudbury_Grand_Sudbury,35,20,15
3521005,Mississauga,3548044,North_Bay,20,10,10
3521005,Mississauga,3547090,Laurentian_Hills,25,15,10
3521005,Mississauga,3543042,Barrie,115,75,40
3521005,Mississauga,3543021,Essa,30,15,15
3521005,Mississauga,3543017,Innisfil,30,20,10
3521005,Mississauga,3543014,Bradford_West_Gwillimbury,45,30,15
3521005,Mississauga,3543007,New_Tecumseth,40,35,0
3521005,Mississauga,3539036,London,250,140,110
3521005,Mississauga,3537039,Windsor,40,30,15
3521005,Mississauga,3532042,Woodstock,35,20,10
3521005,Mississauga,3530035,Woolwich,40,25,10
3521005,Mississauga,3530016,Waterloo,440,255,185
3521005,Mississauga,3530013,Kitchener,400,300,100
3521005,Mississauga,3530010,Cambridge,510,370,140
3521005,Mississauga,3529006,Brantford,115,65,55
3521005,Mississauga,3529005,Brant,20,15,10
3521005,Mississauga,3528052,Norfolk_County,45,30,20
3521005,Mississauga,3528018,Haldimand_County,30,15,10
3521005,Mississauga,3526065,Grimsby,35,20,10
3521005,Mississauga,3526057,Lincoln,20,15,10
3521005,Mississauga,3526053,St._Catharines,170,110,60
3521005,Mississauga,3526047,Niagara-on-the-Lake,20,10,10
3521005,Mississauga,3526043,Niagara_Falls,70,50,20
3521005,Mississauga,3526032,Welland,25,20,10
3521005,Mississauga,3526003,Fort_Erie,20,0,10
3521005,Mississauga,3525005,Hamilton,2035,1185,845
3521005,Mississauga,3524015,Halton_Hills,1255,630,625
3521005,Mississauga,3524009,Milton,2890,1860,1035
3521005,Mississauga,3524002,Burlington,3200,1775,1425
3521005,Mississauga,3524001,Oakville,13760,6595,7165
3521005,Mississauga,3523017,Erin,35,30,0
3521005,Mississauga,3523009,Guelph_Eramosa,25,15,10
3521005,Mississauga,3523008,Guelph,650,405,245
3521005,Mississauga,3523001,Puslinch,80,65,10
3521005,Mississauga,3522014,Orangeville,85,55,35
3521005,Mississauga,3521024,Caledon,955,720,235
3521005,Mississauga,3521010,Brampton,18810,10360,8450
3521005,Mississauga,3521005,Mississauga,159935,73510,86425
3521005,Mississauga,3520005,Toronto,77085,39250,37830
3521005,Mississauga,3519054,East_Gwillimbury,30,20,0
3521005,Mississauga,3519049,King,95,65,35
3521005,Mississauga,3519048,Newmarket,165,115,50
3521005,Mississauga,3519046,Aurora,150,80,65
3521005,Mississauga,3519044,Whitchurch-Stouffville,65,45,25
3521005,Mississauga,3519038,Richmond_Hill,715,515,195
3521005,Mississauga,3519036,Markham,2195,1585,610
3521005,Mississauga,3519028,Vaughan,7175,5070,2100
3521005,Mississauga,3518017,Clarington,35,25,10
3521005,Mississauga,3518013,Oshawa,110,65,45
3521005,Mississauga,3518009,Whitby,90,50,40
3521005,Mississauga,3518005,Ajax,80,60,20
3521005,Mississauga,3518001,Pickering,205,180,25
3521005,Mississauga,3516010,Kawartha_Lakes,20,10,10
3521005,Mississauga,3515014,Peterborough,25,15,15
3521005,Mississauga,3512015,Quinte_West,20,15,0
3521005,Mississauga,3510010,Kingston,95,50,45
3521005,Mississauga,3506008,Ottawa,290,160,135
3521010,Brampton,3557061,Sault_Ste._Marie,20,0,15
3521010,Brampton,3553005,Greater_Sudbury_Grand_Sudbury,30,25,10
3521010,Brampton,3544002,Gravenhurst,20,15,0
3521010,Brampton,3543042,Barrie,130,65,60
3521010,Brampton,3543031,Collingwood,20,20,10
3521010,Brampton,3543021,Essa,30,15,20
3521010,Brampton,3543014,Bradford_West_Gwillimbury,65,55,10
3521010,Brampton,3543007,New_Tecumseth,95,80,15
3521010,Brampton,3541024,Kincardine,40,35,10
3521010,Brampton,3539047,Adelaide-Metcalfe,20,10,10
3521010,Brampton,3539036,London,165,95,75
3521010,Brampton,3537039,Windsor,40,25,20
3521010,Brampton,3532042,Woodstock,25,10,10
3521010,Brampton,3532012,South-West_Oxford,25,20,0
3521010,Brampton,3530035,Woolwich,25,15,10
3521010,Brampton,3530016,Waterloo,185,65,120
3521010,Brampton,3530013,Kitchener,160,120,45
3521010,Brampton,3530010,Cambridge,295,230,70
3521010,Brampton,3529006,Brantford,70,45,20
3521010,Brampton,3526053,St._Catharines,90,40,45
3521010,Brampton,3526043,Niagara_Falls,50,30,20
3521010,Brampton,3525005,Hamilton,590,385,210
3521010,Brampton,3524015,Halton_Hills,2460,1070,1390
3521010,Brampton,3524009,Milton,2060,1300,765
3521010,Brampton,3524002,Burlington,960,560,405
3521010,Brampton,3524001,Oakville,3160,1770,1395
3521010,Brampton,3523017,Erin,30,30,0
3521010,Brampton,3523008,Guelph,540,300,235
3521010,Brampton,3523001,Puslinch,115,110,0
3521010,Brampton,3522014,Orangeville,395,230,165
3521010,Brampton,3522012,Mono,30,20,10
3521010,Brampton,3521024,Caledon,4155,2355,1805
3521010,Brampton,3521010,Brampton,86760,39675,47090
3521010,Brampton,3521005,Mississauga,69315,34650,34665
3521010,Brampton,3520005,Toronto,47730,24710,23020
3521010,Brampton,3519054,East_Gwillimbury,30,30,0
3521010,Brampton,3519049,King,160,110,45
3521010,Brampton,3519048,Newmarket,195,115,75
3521010,Brampton,3519046,Aurora,270,170,100
3521010,Brampton,3519044,Whitchurch-Stouffville,70,30,40
3521010,Brampton,3519038,Richmond_Hill,1030,625,405
3521010,Brampton,3519036,Markham,2070,1360,710
3521010,Brampton,3519028,Vaughan,14420,8570,5850
3521010,Brampton,3518017,Clarington,35,30,10
3521010,Brampton,3518013,Oshawa,115,70,40
3521010,Brampton,3518009,Whitby,60,35,30
3521010,Brampton,3518005,Ajax,65,40,20
3521010,Brampton,3518001,Pickering,135,115,20
3521010,Brampton,3515014,Peterborough,45,15,25
3521010,Brampton,3512015,Quinte_West,25,15,0
3521010,Brampton,3510010,Kingston,45,15,25
3521010,Brampton,3506008,Ottawa,195,80,115
3521024,Caledon,3543042,Barrie,50,30,25
3521024,Caledon,3543014,Bradford_West_Gwillimbury,30,30,0
3521024,Caledon,3543007,New_Tecumseth,200,110,85
3521024,Caledon,3530016,Waterloo,35,20,20
3521024,Caledon,3530013,Kitchener,40,25,15
3521024,Caledon,3530010,Cambridge,35,30,15
3521024,Caledon,3525005,Hamilton,45,25,20
3521024,Caledon,3524015,Halton_Hills,290,150,140
3521024,Caledon,3524009,Milton,115,70,45
3521024,Caledon,3524002,Burlington,45,45,0
3521024,Caledon,3524001,Oakville,220,135,85
3521024,Caledon,3523017,Erin,35,20,10
3521024,Caledon,3523008,Guelph,75,50,30
3521024,Caledon,3522021,Shelburne,25,10,15
3521024,Caledon,3522014,Orangeville,545,190,355
3521024,Caledon,3522012,Mono,110,65,45
3521024,Caledon,3521024,Caledon,6615,2900,3715
3521024,Caledon,3521010,Brampton,5350,2440,2905
3521024,Caledon,3521005,Mississauga,5035,2555,2475
3521024,Caledon,3520005,Toronto,5470,2880,2590
3521024,Caledon,3519054,East_Gwillimbury,20,15,0
3521024,Caledon,3519049,King,235,85,150
3521024,Caledon,3519048,Newmarket,125,55,70
3521024,Caledon,3519046,Aurora,130,55,75
3521024,Caledon,3519044,Whitchurch-Stouffville,25,25,10
3521024,Caledon,3519038,Richmond_Hill,205,100,115
3521024,Caledon,3519036,Markham,290,175,120
3521024,Caledon,3519028,Vaughan,2960,1470,1490
3521024,Caledon,3506008,Ottawa,20,10,15
3522001,East_Garafraxa,3543007,New_Tecumseth,25,20,10
3522001,East_Garafraxa,3530016,Waterloo,20,10,10
3522001,East_Garafraxa,3524015,Halton_Hills,20,10,10
3522001,East_Garafraxa,3523025,Centre_Wellington,25,20,0
3522001,East_Garafraxa,3523017,Erin,40,20,15
3522001,East_Garafraxa,3523008,Guelph,60,15,40
3522001,East_Garafraxa,3522014,Orangeville,275,120,145
3522001,East_Garafraxa,3522012,Mono,20,15,10
3522001,East_Garafraxa,3522008,Amaranth,30,20,20
3522001,East_Garafraxa,3522001,East_Garafraxa,70,35,35
3522001,East_Garafraxa,3521024,Caledon,65,35,30
3522001,East_Garafraxa,3521010,Brampton,115,65,50
3522001,East_Garafraxa,3521005,Mississauga,110,80,35
3522001,East_Garafraxa,3520005,Toronto,45,25,25
3522008,Amaranth,3543007,New_Tecumseth,50,30,20
3522008,Amaranth,3523009,Guelph_Eramosa,20,20,0
3522008,Amaranth,3522021,Shelburne,110,20,90
3522008,Amaranth,3522014,Orangeville,485,160,325
3522008,Amaranth,3522012,Mono,50,15,30
3522008,Amaranth,3522010,Grand_Valley,75,45,30
3522008,Amaranth,3522008,Amaranth,130,70,55
3522008,Amaranth,3521024,Caledon,75,35,40
3522008,Amaranth,3521010,Brampton,165,100,65
3522008,Amaranth,3521005,Mississauga,165,120,40
3522008,Amaranth,3520005,Toronto,95,60,30
3522008,Amaranth,3519028,Vaughan,20,15,10
3522010,Grand_Valley,3524009,Milton,20,10,10
3522010,Grand_Valley,3523050,Wellington_North,20,10,15
3522010,Grand_Valley,3523025,Centre_Wellington,45,10,35
3522010,Grand_Valley,3523017,Erin,35,30,10
3522010,Grand_Valley,3523008,Guelph,25,10,10
3522010,Grand_Valley,3522021,Shelburne,35,10,25
3522010,Grand_Valley,3522014,Orangeville,310,105,205
3522010,Grand_Valley,3522010,Grand_Valley,170,85,85
3522010,Grand_Valley,3522008,Amaranth,55,45,15
3522010,Grand_Valley,3521024,Caledon,50,15,35
3522010,Grand_Valley,3521010,Brampton,145,90,55
3522010,Grand_Valley,3521005,Mississauga,150,75,70
3522010,Grand_Valley,3520005,Toronto,45,25,20
3522010,Grand_Valley,3519028,Vaughan,25,15,10
3522012,Mono,3543007,New_Tecumseth,90,70,25
3522012,Mono,3543003,Adjala-Tosorontio,25,20,0
3522012,Mono,3524001,Oakville,30,15,10
3522012,Mono,3523008,Guelph,35,15,20
3522012,Mono,3522021,Shelburne,75,25,45
3522012,Mono,3522016,Mulmur,25,10,15
3522012,Mono,3522014,Orangeville,900,330,570
3522012,Mono,3522012,Mono,205,100,110
3522012,Mono,3521024,Caledon,215,115,100
3522012,Mono,3521010,Brampton,570,285,290
3522012,Mono,3521005,Mississauga,450,300,145
3522012,Mono,3520005,Toronto,370,195,175
3522012,Mono,3519049,King,25,25,10
3522012,Mono,3519048,Newmarket,35,15,20
3522012,Mono,3519028,Vaughan,115,60,50
3522014,Orangeville,3543042,Barrie,35,30,0
3522014,Orangeville,3543021,Essa,25,25,0
3522014,Orangeville,3543007,New_Tecumseth,165,115,45
3522014,Orangeville,3543003,Adjala-Tosorontio,40,30,10
3522014,Orangeville,3539036,London,35,15,25
3522014,Orangeville,3530016,Waterloo,25,10,20
3522014,Orangeville,3530013,Kitchener,30,20,15
3522014,Orangeville,3530010,Cambridge,20,15,0
3522014,Orangeville,3524015,Halton_Hills,75,40,35
3522014,Orangeville,3524009,Milton,55,45,10
3522014,Orangeville,3524001,Oakville,95,50,40
3522014,Orangeville,3523050,Wellington_North,55,45,15
3522014,Orangeville,3523025,Centre_Wellington,50,20,30
3522014,Orangeville,3523017,Erin,115,45,65
3522014,Orangeville,3523008,Guelph,115,60,50
3522014,Orangeville,3522021,Shelburne,165,60,100
3522014,Orangeville,3522016,Mulmur,30,0,30
3522014,Orangeville,3522014,Orangeville,5410,1920,3490
3522014,Orangeville,3522012,Mono,390,220,170
3522014,Orangeville,3522010,Grand_Valley,55,25,30
3522014,Orangeville,3522008,Amaranth,135,65,65
3522014,Orangeville,3522001,East_Garafraxa,65,0,50
3522014,Orangeville,3521024,Caledon,820,405,415
3522014,Orangeville,3521010,Brampton,1915,1070,845
3522014,Orangeville,3521005,Mississauga,1370,855,520
3522014,Orangeville,3520005,Toronto,845,500,345
3522014,Orangeville,3519054,East_Gwillimbury,20,15,0
3522014,Orangeville,3519049,King,25,15,0
3522014,Orangeville,3519048,Newmarket,100,60,40
3522014,Orangeville,3519046,Aurora,35,15,20
3522014,Orangeville,3519038,Richmond_Hill,30,15,10
3522014,Orangeville,3519036,Markham,55,30,20
3522014,Orangeville,3519028,Vaughan,320,240,80
3522014,Orangeville,3518013,Oshawa,20,10,0
3522016,Mulmur,3543042,Barrie,40,20,15
3522016,Mulmur,3543031,Collingwood,25,15,15
3522016,Mulmur,3543021,Essa,45,20,20
3522016,Mulmur,3543007,New_Tecumseth,160,75,90
3522016,Mulmur,3543005,Clearview,25,15,15
3522016,Mulmur,3543003,Adjala-Tosorontio,20,10,0
3522016,Mulmur,3522021,Shelburne,100,25,75
3522016,Mulmur,3522016,Mulmur,100,35,60
3522016,Mulmur,3522014,Orangeville,145,30,110
3522016,Mulmur,3522012,Mono,50,25,30
3522016,Mulmur,3522008,Amaranth,20,20,0
3522016,Mulmur,3521024,Caledon,45,25,20
3522016,Mulmur,3521010,Brampton,120,70,45
3522016,Mulmur,3521005,Mississauga,120,85,30
3522016,Mulmur,3520005,Toronto,95,55,40
3522016,Mulmur,3519028,Vaughan,35,30,10
3522019,Melancthon,3543007,New_Tecumseth,105,85,20
3522019,Melancthon,3542015,Grey_Highlands,25,10,15
3522019,Melancthon,3542005,Southgate,45,20,25
3522019,Melancthon,3523050,Wellington_North,30,25,0
3522019,Melancthon,3522021,Shelburne,200,60,145
3522019,Melancthon,3522019,Melancthon,70,35,30
3522019,Melancthon,3522016,Mulmur,20,0,10
3522019,Melancthon,3522014,Orangeville,140,55,85
3522019,Melancthon,3522012,Mono,55,35,25
3522019,Melancthon,3522008,Amaranth,20,10,10
3522019,Melancthon,3521024,Caledon,25,15,10
3522019,Melancthon,3521010,Brampton,80,60,20
3522019,Melancthon,3521005,Mississauga,60,30,35
3522019,Melancthon,3520005,Toronto,60,40,25
3522021,Shelburne,3543042,Barrie,30,25,10
3522021,Shelburne,3543031,Collingwood,25,10,15
3522021,Shelburne,3543007,New_Tecumseth,195,125,70
3522021,Shelburne,3524001,Oakville,25,10,15
3522021,Shelburne,3523050,Wellington_North,20,10,10
3522021,Shelburne,3523017,Erin,20,10,10
3522021,Shelburne,3523008,Guelph,25,15,10
3522021,Shelburne,3522021,Shelburne,790,315,475
3522021,Shelburne,3522019,Melancthon,20,10,15
3522021,Shelburne,3522016,Mulmur,25,15,15
3522021,Shelburne,3522014,Orangeville,535,180,355
3522021,Shelburne,3522012,Mono,125,60,65
3522021,Shelburne,3522008,Amaranth,60,45,15
3522021,Shelburne,3522001,East_Garafraxa,20,20,0
3522021,Shelburne,3521024,Caledon,160,100,60
3522021,Shelburne,3521010,Brampton,470,295,175
3522021,Shelburne,3521005,Mississauga,350,195,150
3522021,Shelburne,3520005,Toronto,115,60,60
3522021,Shelburne,3519028,Vaughan,75,50,25
3523001,Puslinch,3530020,Wilmot,20,15,0
3523001,Puslinch,3530016,Waterloo,70,25,45
3523001,Puslinch,3530013,Kitchener,175,40,130
3523001,Puslinch,3530010,Cambridge,360,195,170
3523001,Puslinch,3525005,Hamilton,120,65,55
3523001,Puslinch,3524009,Milton,125,85,40
3523001,Puslinch,3524002,Burlington,45,20,25
3523001,Puslinch,3524001,Oakville,35,15,15
3523001,Puslinch,3523025,Centre_Wellington,25,20,10
